mid,time,radiant_team,dire_team,radiant_win
5506587413,2020-07-10 15:05:49,"67,23,14,56,66","110,106,70,120,21",True
5506587410,2020-07-10 15:05:48,"16,39,70,20,105","14,17,42,7,58",True
5506586407,2020-07-10 15:04:33,"13,14,67,23,7","47,9,53,106,19",False
5506586017,2020-07-10 15:04:03,"114,86,5,98,59","69,8,14,76,25",False
5506586002,2020-07-10 15:04:02,"119,40,17,20,95","70,126,68,87,47",True
5506585510,2020-07-10 15:03:23,"93,88,74,7,87","112,62,108,23,80",False
5506585304,2020-07-10 15:03:08,"86,9,8,120,14","126,26,67,72,27",False
5506585208,2020-07-10 15:02:58,"7,70,49,5,22","30,21,74,41,107",False
5506585108,2020-07-10 15:02:58,"79,99,9,67,49","112,84,114,64,73",True
5506585003,2020-07-10 15:02:43,"106,49,28,41,26","31,22,42,114,48",False
5506585001,2020-07-10 15:02:38,"4,87,70,40,13","84,120,112,10,89",False
5506584813,2020-07-10 15:02:24,"47,64,26,106,93","74,84,1,39,37",True
5506584316,2020-07-10 15:01:58,"83,48,49,46,105","7,14,1,104,22",False
5506583913,2020-07-10 15:01:28,"74,47,40,67,121","88,21,93,126,62",False
5506583710,2020-07-10 15:01:17,"126,70,26,29,30","25,84,39,42,47",True
5506583211,2020-07-10 15:00:42,"44,74,31,128,2","22,129,75,1,37",False
5506583204,2020-07-10 15:00:28,"120,54,26,67,17","87,73,2,35,71",True
5506583111,2020-07-10 15:00:18,"39,48,102,109,31","93,87,58,96,13",False
5506583101,2020-07-10 15:00:33,"47,126,54,31,108","70,17,16,26,33",False
5506582414,2020-07-10 14:59:34,"95,26,7,96,46","107,91,70,93,84",False
5506582217,2020-07-10 14:59:27,"17,53,70,27,91","79,55,41,11,16",True
5506582007,2020-07-10 14:59:14,"93,17,64,35,19","10,67,84,51,74",False
5506581815,2020-07-10 14:58:48,"35,26,96,42,39","14,121,31,11,48",True
5506581409,2020-07-10 14:58:28,"40,94,1,42,5","74,35,99,17,67",False
5506581311,2020-07-10 14:57:43,"16,70,5,10,110","4,31,42,2,36",False
5506581106,2020-07-10 14:57:43,"126,45,100,12,30","111,52,93,129,39",False
5506580802,2020-07-10 14:57:43,"120,90,106,26,8","88,48,56,83,28",True
5506580611,2020-07-10 14:57:23,"94,22,39,8,84","47,91,95,2,7",True
5506580118,2020-07-10 14:56:48,"126,64,31,12,108","28,40,114,21,93",True
5506579109,2020-07-10 14:55:27,"30,126,7,109,37","106,68,70,56,104",True
5506578202,2020-07-10 14:54:33,"110,41,97,37,46","23,51,45,1,75",False
5506578113,2020-07-10 14:54:11,"86,60,93,9,46","91,67,61,64,53",True
5506577910,2020-07-10 14:54:12,"21,76,3,1,100","27,110,11,51,8",True
5506577018,2020-07-10 14:53:02,"26,99,9,39,44","84,64,129,34,1",True
5506577007,2020-07-10 14:53:03,"102,79,60,106,10","101,74,112,6,109",True
5506577005,2020-07-10 14:52:47,"25,28,121,22,44","53,87,35,120,12",True
5506576903,2020-07-10 14:52:52,"1,91,14,48,7","29,103,8,121,6",True
5506576802,2020-07-10 14:52:48,"20,74,102,22,48","108,9,25,7,42",False
5506576312,2020-07-10 14:52:08,"119,17,42,75,60","83,7,34,114,110",True
5506576207,2020-07-10 14:52:02,"112,86,60,22,70","5,39,45,120,4",True
5506575104,2020-07-10 14:50:22,"60,35,19,94,9","29,109,30,21,39",False
5506574913,2020-07-10 14:50:17,"105,104,93,39,3","129,110,64,67,114",True
5506574905,2020-07-10 14:50:17,"9,78,45,79,32","1,10,86,37,42",True
5506574715,2020-07-10 14:50:02,"46,39,64,60,70","104,83,11,1,68",True
5506573715,2020-07-10 14:48:48,"74,25,110,39,77","1,88,86,19,75",True
5506573212,2020-07-10 14:48:12,"129,88,39,7,44","48,69,101,105,94",True
5506573211,2020-07-10 14:48:12,"93,39,99,86,83","98,101,12,30,107",True
5506572806,2020-07-10 14:47:37,"106,96,67,5,40","17,39,93,102,35",False
5506572608,2020-07-10 14:47:27,"93,64,112,106,15","50,36,7,70,6",False
5506571815,2020-07-10 14:46:21,"83,129,70,39,10","69,64,86,67,74",False
5506571612,2020-07-10 14:46:06,"35,93,19,13,75","22,105,67,84,46",False
5506571312,2020-07-10 14:45:47,"25,9,42,84,89","8,21,14,39,53",True
5506571003,2020-07-10 14:45:22,"121,21,50,58,81","10,68,2,14,94",True
5506570613,2020-07-10 14:44:58,"86,1,74,4,84","100,14,10,15,114",False
5506569607,2020-07-10 14:43:41,"25,106,36,5,44","107,104,126,93,20",False
5506569001,2020-07-10 14:42:52,"4,84,114,119,95","32,113,107,111,45",False
5506568515,2020-07-10 14:42:16,"14,20,17,98,10","93,63,38,21,58",False
5506568500,2020-07-10 14:42:12,"31,60,39,40,72","9,51,35,54,30",True
5506568401,2020-07-10 14:42:02,"28,73,84,91,48","44,39,114,96,50",False
5506568313,2020-07-10 14:41:52,"39,53,95,108,84","97,66,100,44,22",True
5506568105,2020-07-10 14:41:51,"2,36,14,12,75","46,100,65,53,67",False
5506567905,2020-07-10 14:41:06,"31,53,35,129,15","30,63,74,126,7",True
5506567201,2020-07-10 14:40:20,"3,25,14,93,71","63,96,52,109,87",True
5506566718,2020-07-10 14:39:51,"87,54,99,43,9","53,79,108,93,128",False
5506566608,2020-07-10 14:39:51,"67,19,28,84,22","35,113,95,83,129",True
5506566600,2020-07-10 14:39:52,"10,2,9,121,67","7,46,73,5,15",False
5506566211,2020-07-10 14:39:25,"7,10,39,35,27","69,70,87,25,50",False
5506566210,2020-07-10 14:39:22,"11,27,121,98,93","67,14,86,21,74",True
5506566202,2020-07-10 14:39:11,"23,45,111,8,63","105,70,22,46,40",True
5506565901,2020-07-10 14:38:56,"106,119,112,96,8","53,63,48,22,64",True
5506565806,2020-07-10 14:38:52,"18,70,26,87,106","1,25,7,121,62",True
5506565310,2020-07-10 14:38:15,"126,79,7,10,56","25,20,86,93,99",True
5506565208,2020-07-10 14:38:05,"72,84,27,17,21","108,105,93,112,74",True
5506565206,2020-07-10 14:38:01,"70,76,84,86,102","129,110,31,36,95",True
5506564819,2020-07-10 14:37:35,"3,34,45,42,39","92,70,100,36,128",False
5506564315,2020-07-10 14:36:51,"51,126,58,93,129","70,101,19,39,121",True
5506563613,2020-07-10 14:36:02,"112,47,67,99,26","17,38,54,7,5",True
5506563604,2020-07-10 14:36:01,"126,104,9,87,10","29,74,83,93,17",True
5506563009,2020-07-10 14:35:06,"87,9,67,7,60","99,86,8,22,17",True
5506562516,2020-07-10 14:34:35,"8,53,17,64,51","14,65,56,22,30",True
5506562318,2020-07-10 14:34:10,"57,121,93,50,45","26,28,70,10,14",True
5506562317,2020-07-10 14:34:06,"69,120,7,44,27","67,39,26,9,98",False
5506562217,2020-07-10 14:34:10,"36,14,38,70,87","78,22,42,112,50",False
5506562115,2020-07-10 14:34:05,"70,21,39,75,53","69,64,84,93,74",False
5506561208,2020-07-10 14:32:50,"56,21,48,11,29","14,93,90,64,62",True
5506561107,2020-07-10 14:32:46,"67,78,30,23,110","86,32,84,39,6",False
5506560708,2020-07-10 14:32:15,"21,14,5,39,70","120,72,85,2,121",True
5506560511,2020-07-10 14:31:31,"23,104,68,87,73","53,9,41,7,17",True
5506559017,2020-07-10 14:29:55,"8,53,5,129,51","75,62,71,13,44",False
5506558806,2020-07-10 14:29:45,"19,93,11,100,86","47,16,109,37,105",False
5506558704,2020-07-10 14:29:41,"34,79,76,99,83","51,106,128,77,64",False
5506558611,2020-07-10 14:29:30,"53,73,62,111,6","114,31,8,25,45",True
5506558410,2020-07-10 14:29:05,"22,16,56,106,25","64,39,1,53,5",False
5506558306,2020-07-10 14:29:04,"22,100,128,12,121","5,68,49,20,102",True
5506557904,2020-07-10 14:28:36,"112,42,11,103,120","21,10,53,71,3",False
5506556806,2020-07-10 14:26:45,"10,19,93,74,31","65,70,111,47,36",False
5506556710,2020-07-10 14:27:05,"88,104,12,39,5","83,49,53,31,19",True
5506556410,2020-07-10 14:26:40,"46,5,8,7,63","78,1,27,35,74",True
5506556014,2020-07-10 14:26:00,"106,68,9,126,95","109,50,46,19,62",True
5506555816,2020-07-10 14:25:50,"53,66,2,10,39","51,42,76,14,3",False
5506555414,2020-07-10 14:25:20,"21,53,38,3,70","87,62,96,7,34",True
5506555411,2020-07-10 14:25:20,"67,7,60,9,104","69,40,16,10,11",False
5506555404,2020-07-10 14:25:10,"105,91,68,1,10","70,39,27,83,13",True
5506554812,2020-07-10 14:24:34,"31,107,104,8,23","39,41,51,40,64",True
5506554806,2020-07-10 14:24:25,"60,15,41,75,91","37,104,93,68,43",True
5506554714,2020-07-10 14:24:25,"12,106,39,69,26","103,99,47,10,37",True
5506554207,2020-07-10 14:23:44,"110,1,120,68,56","54,25,102,121,53",True
5506554112,2020-07-10 14:23:35,"31,51,73,52,4","85,114,86,120,45",True
5506554019,2020-07-10 14:23:30,"89,35,79,93,84","14,74,39,110,1",False
5506553819,2020-07-10 14:23:10,"26,40,11,67,28","12,62,22,100,52",True
5506553817,2020-07-10 14:23:09,"14,121,49,95,99","84,70,76,106,37",False
5506553317,2020-07-10 14:22:24,"78,56,43,21,7","18,110,74,107,91",True
5506553301,2020-07-10 14:22:28,"19,120,9,67,75","28,121,26,8,126",False
5506552812,2020-07-10 14:21:49,"69,5,104,34,41","12,95,45,14,47",False
5506552508,2020-07-10 14:21:34,"46,99,95,75,13","71,1,7,39,49",False
5506552108,2020-07-10 14:21:04,"1,9,35,43,87","10,20,37,56,8",False
5506551915,2020-07-10 14:20:44,"57,31,73,93,66","4,8,79,104,14",True
5506551703,2020-07-10 14:20:29,"85,9,19,25,82","62,73,26,60,53",True
5506551507,2020-07-10 14:20:09,"51,39,83,22,9","94,53,3,114,45",False
5506551201,2020-07-10 14:19:54,"27,101,36,41,104","30,34,7,129,93",True
5506551119,2020-07-10 14:19:34,"126,67,31,27,74","38,42,82,84,111",True
5506550701,2020-07-10 14:19:15,"9,13,31,93,23","49,71,36,32,121",False
5506550018,2020-07-10 14:18:14,"109,90,17,120,105","86,100,8,34,50",True
5506550006,2020-07-10 14:18:18,"70,11,3,112,54","7,110,119,1,39",False
5506549607,2020-07-10 14:17:49,"83,104,106,86,32","14,40,56,88,49",True
5506549505,2020-07-10 14:17:44,"21,100,109,39,105","64,74,104,67,22",False
5506548716,2020-07-10 14:16:29,"88,120,104,6,68","74,35,15,19,106",True
5506548605,2020-07-10 14:16:34,"104,9,8,128,2","23,101,39,87,106",True
5506548515,2020-07-10 14:16:19,"7,32,128,14,74","45,23,6,27,88",False
5506546912,2020-07-10 14:14:14,"40,39,42,75,60","107,97,86,51,67",True
5506546615,2020-07-10 14:13:58,"42,4,120,7,83","1,74,9,112,44",True
5506546610,2020-07-10 14:13:49,"30,42,92,35,41","68,105,83,40,44",False
5506546107,2020-07-10 14:13:18,"45,86,27,1,29","60,111,41,39,25",False
5506545903,2020-07-10 14:13:04,"109,31,96,126,7","19,60,9,1,20",True
5506545607,2020-07-10 14:12:38,"86,39,12,50,75","67,14,37,25,106",False
5506545603,2020-07-10 14:12:19,"129,67,86,13,10","100,70,126,50,29",False
5506545419,2020-07-10 14:12:03,"128,93,26,70,96","82,79,29,52,67",True
5506545101,2020-07-10 14:11:43,"129,111,30,12,11","26,102,31,70,126",True
5506544604,2020-07-10 14:11:23,"32,2,120,39,17","21,13,93,64,100",False
5506544006,2020-07-10 14:10:38,"17,108,9,63,54","48,72,99,64,87",True
5506543214,2020-07-10 14:09:38,"74,27,51,8,3","21,87,70,106,102",False
5506543212,2020-07-10 14:09:34,"90,39,12,101,128","119,110,63,106,104",False
5506543102,2020-07-10 14:09:18,"47,108,70,50,21","42,39,84,3,86",False
5506542013,2020-07-10 14:07:48,"21,99,13,95,101","7,93,126,34,68",True
5506541709,2020-07-10 14:07:38,"112,104,20,56,48","1,9,36,53,84",True
5506541417,2020-07-10 14:06:33,"51,13,8,26,86","1,27,65,7,17",True
5506541314,2020-07-10 14:07:03,"100,89,11,3,42","5,49,110,27,6",False
5506540808,2020-07-10 14:06:13,"17,1,96,64,31","44,62,112,47,108",False
5506539800,2020-07-10 14:05:04,"28,4,27,40,106","7,17,120,1,79",True
5506539415,2020-07-10 14:04:28,"7,66,11,53,106","38,80,37,67,87",True
5506539411,2020-07-10 14:04:18,"110,26,109,73,38","9,7,51,126,8",True
5506539116,2020-07-10 14:04:02,"104,70,3,106,101","114,88,25,44,87",True
5506538904,2020-07-10 14:03:48,"39,9,119,44,7","10,30,54,112,38",True
5506538801,2020-07-10 14:03:38,"22,89,27,14,39","30,93,20,94,69",False
5506538503,2020-07-10 14:03:13,"86,10,46,129,64","99,73,27,30,76",True
5506538400,2020-07-10 14:02:52,"59,27,84,109,108","99,10,21,39,31",False
5506538316,2020-07-10 14:02:47,"62,12,126,111,39","84,88,8,106,119",True
5506538007,2020-07-10 14:02:17,"84,41,51,128,11","98,25,9,82,20",False
5506537907,2020-07-10 14:02:27,"60,30,47,1,26","67,39,119,4,112",False
5506537712,2020-07-10 14:02:08,"39,1,2,84,75","96,109,112,56,35",False
5506536807,2020-07-10 14:00:33,"5,22,17,41,2","51,13,25,104,42",False
5506536718,2020-07-10 14:00:47,"45,29,74,93,14","97,65,64,86,70",True
5506536404,2020-07-10 14:00:23,"1,99,80,86,128","54,27,126,2,101",True
5506535719,2020-07-10 13:59:22,"107,91,13,60,26","53,8,114,27,81",False
5506535715,2020-07-10 13:59:07,"5,3,2,70,126","30,58,104,81,9",True
5506535104,2020-07-10 13:58:02,"99,79,95,5,106","30,6,85,53,76",False
5506534906,2020-07-10 13:58:07,"31,39,86,70,95","7,15,8,111,42",True
5506534718,2020-07-10 13:58:08,"42,69,32,22,84","86,8,26,39,99",True
5506534202,2020-07-10 13:57:22,"10,23,20,27,8","98,9,42,87,96",False
5506533804,2020-07-10 13:56:42,"23,13,19,110,41","9,128,37,1,35",True
5506532717,2020-07-10 13:55:21,"106,120,20,121,12","44,13,79,28,45",False
5506532518,2020-07-10 13:55:02,"27,1,49,31,126","8,99,93,7,64",False
5506532312,2020-07-10 13:54:37,"34,70,121,11,90","67,16,84,74,120",False
5506531910,2020-07-10 13:54:07,"128,114,33,45,40","48,84,53,34,20",True
5506531701,2020-07-10 13:53:51,"13,69,1,7,68","38,3,43,8,87",True
5506531618,2020-07-10 13:53:47,"108,26,7,23,15","28,100,39,36,6",False
5506531114,2020-07-10 13:53:02,"38,9,64,11,84","54,15,52,39,74",True
5506530707,2020-07-10 13:52:26,"106,21,104,89,120","67,65,9,3,73",True
5506530607,2020-07-10 13:52:22,"42,84,29,106,111","83,60,87,8,36",False
5506530516,2020-07-10 13:52:16,"27,93,17,112,81","60,64,8,10,5",True
5506530415,2020-07-10 13:52:11,"60,93,105,114,100","20,80,42,37,41",False
5506529907,2020-07-10 13:51:32,"62,31,93,29,74","26,53,38,44,100",False
5506529414,2020-07-10 13:50:52,"70,84,63,103,17","10,7,30,90,95",True
5506529411,2020-07-10 13:50:46,"112,39,23,70,110","13,126,83,86,1",True
5506529208,2020-07-10 13:50:12,"25,70,104,76,121","90,51,45,10,65",False
5506528517,2020-07-10 13:49:42,"69,21,92,51,67","53,31,93,9,39",True
5506528319,2020-07-10 13:48:52,"7,98,10,87,67","8,74,86,47,22",True
5506528300,2020-07-10 13:48:57,"84,80,86,53,120","44,63,34,20,28",True
5506528205,2020-07-10 13:49:12,"6,71,39,27,129","80,26,36,114,19",True
5506527601,2020-07-10 13:48:21,"103,80,96,49,68","41,64,28,22,126",True
5506527516,2020-07-10 13:48:16,"21,82,27,111,114","3,13,120,112,89",True
5506527505,2020-07-10 13:48:16,"21,70,27,49,11","51,23,94,87,39",False
5506527211,2020-07-10 13:47:46,"64,107,2,67,126","37,70,129,21,7",False
5506527009,2020-07-10 13:47:21,"44,94,84,26,29","25,86,109,96,10",False
5506527003,2020-07-10 13:47:37,"5,49,106,84,42","71,7,95,39,79",True
5506526916,2020-07-10 13:47:26,"35,90,50,38,48","97,14,121,126,41",True
5506526619,2020-07-10 13:47:07,"60,126,1,45,112","106,64,70,19,105",True
5506526300,2020-07-10 13:46:06,"31,99,20,39,44","106,93,9,79,19",True
5506526212,2020-07-10 13:46:27,"3,42,23,106,119","36,67,38,121,25",False
5506525418,2020-07-10 13:45:32,"86,80,121,8,126","23,60,109,112,19",True
5506525317,2020-07-10 13:45:17,"89,22,65,3,68","87,62,21,80,70",False
5506525301,2020-07-10 13:45:11,"10,15,22,64,36","45,8,2,27,11",False
5506525205,2020-07-10 13:45:06,"120,8,106,100,31","39,53,30,48,77",True
5506525101,2020-07-10 13:44:51,"56,87,9,39,95","26,74,67,84,20",True
5506525015,2020-07-10 13:44:42,"3,41,106,21,101","5,120,17,69,7",True
5506524715,2020-07-10 13:44:21,"26,35,41,44,16","121,60,34,103,67",False
5506524700,2020-07-10 13:44:21,"43,60,90,106,107","84,49,42,79,11",True
5506524615,2020-07-10 13:44:26,"9,15,41,31,69","88,46,40,23,8",True
5506524513,2020-07-10 13:44:16,"39,31,72,21,1","32,9,106,90,120",True
5506524404,2020-07-10 13:44:05,"112,25,10,27,59","1,110,109,85,99",True
5506524009,2020-07-10 13:43:21,"51,2,114,3,8","64,85,49,42,108",True
5506524006,2020-07-10 13:42:40,"110,12,11,84,121","45,44,105,7,56",False
5506523802,2020-07-10 13:43:11,"1,51,5,101,73","102,87,106,67,120",False
5506523311,2020-07-10 13:42:01,"14,67,74,30,7","103,9,63,48,75",True
5506522514,2020-07-10 13:41:15,"95,27,76,88,2","10,53,104,129,83",True
5506522108,2020-07-10 13:40:56,"37,44,43,64,120","126,1,83,114,50",False
5506522019,2020-07-10 13:40:52,"41,37,53,126,19","100,64,46,119,54",False
5506522001,2020-07-10 13:40:52,"112,36,1,129,56","4,110,5,67,102",True
5506521918,2020-07-10 13:40:40,"47,121,8,51,41","17,1,35,104,75",False
5506521813,2020-07-10 13:40:15,"104,1,34,66,86","94,22,33,49,93",True
5506521719,2020-07-10 13:40:25,"13,126,49,109,101","9,5,110,94,44",False
5506521416,2020-07-10 13:40:00,"14,93,74,51,126","44,39,48,30,26",False
5506521305,2020-07-10 13:39:51,"114,68,86,23,94","22,108,35,109,9",False
5506520005,2020-07-10 13:37:55,"82,112,120,70,88","67,90,53,36,87",False
5506519818,2020-07-10 13:37:41,"19,39,64,37,6","29,35,101,7,8",False
5506519719,2020-07-10 13:37:40,"58,22,10,69,114","88,30,98,94,6",True
5506519514,2020-07-10 13:37:25,"70,22,28,39,68","48,15,27,35,43",True
5506519412,2020-07-10 13:37:16,"8,42,40,33,99","39,31,119,54,120",False
5506518501,2020-07-10 13:36:00,"128,31,28,39,8","60,63,40,7,5",True
5506518216,2020-07-10 13:35:35,"1,22,110,70,31","39,5,21,63,8",False
5506518100,2020-07-10 13:35:30,"15,44,96,86,85","38,128,107,35,67",False
5506517815,2020-07-10 13:35:05,"99,84,101,48,5","67,21,31,3,23",False
5506517402,2020-07-10 13:34:30,"36,70,64,86,98","46,108,67,14,91",True
5506517306,2020-07-10 13:34:25,"27,1,53,25,90","128,22,67,30,21",False
5506517201,2020-07-10 13:34:10,"84,8,103,39,94","25,41,32,48,87",False
5506516816,2020-07-10 13:33:45,"1,5,120,71,17","93,70,13,91,31",False
5506516801,2020-07-10 13:33:36,"111,12,22,19,59","107,86,52,69,95",True
5506516508,2020-07-10 13:33:10,"43,67,83,99,30","129,41,69,25,84",True
5506516307,2020-07-10 13:32:56,"93,110,107,126,13","64,41,46,106,39",False
5506516113,2020-07-10 13:32:35,"120,13,22,95,64","104,17,45,87,6",True
5506516013,2020-07-10 13:32:35,"23,45,121,42,25","21,110,26,70,11",False
5506516003,2020-07-10 13:32:40,"108,37,74,6,86","80,39,84,104,65",False
5506515911,2020-07-10 13:32:25,"53,3,19,12,9","83,56,4,110,39",False
5506515415,2020-07-10 13:31:45,"41,46,75,9,21","73,96,44,53,45",False
5506515301,2020-07-10 13:31:39,"87,17,19,109,99","53,110,120,50,70",False
5506515115,2020-07-10 13:31:05,"35,11,20,120,111","51,26,109,39,96",False
5506515004,2020-07-10 13:31:19,"86,21,120,7,8","42,6,88,73,84",True
5506514919,2020-07-10 13:31:10,"4,101,109,90,104","14,34,107,106,86",False
5506514805,2020-07-10 13:31:01,"22,41,15,85,7","48,32,110,84,10",False
5506514017,2020-07-10 13:29:40,"64,17,126,51,93","27,74,86,96,106",True
5506513505,2020-07-10 13:29:15,"68,129,120,126,93","7,121,74,60,70",False
5506513400,2020-07-10 13:29:04,"97,119,83,74,89","41,121,32,108,22",False
5506513119,2020-07-10 13:28:39,"25,77,110,97,44","101,39,32,96,37",True
5506512811,2020-07-10 13:28:20,"5,44,28,71,9","96,7,8,26,126",False
5506512412,2020-07-10 13:27:40,"28,19,95,39,64","49,7,48,104,62",False
5506512015,2020-07-10 13:27:05,"6,79,51,44,101","87,94,42,18,30",True
5506511811,2020-07-10 13:27:00,"35,14,46,95,48","3,128,56,8,17",False
5506511110,2020-07-10 13:25:54,"80,93,104,111,3","46,96,86,67,31",True
5506511101,2020-07-10 13:25:59,"59,37,48,108,71","41,51,26,129,76",True
5506510511,2020-07-10 13:25:04,"69,70,30,126,75","7,81,15,42,68",False
5506510501,2020-07-10 13:25:04,"21,89,27,10,112","8,120,34,110,9",True
5506510301,2020-07-10 13:24:29,"2,13,32,26,9","21,1,126,129,121",True
5506510014,2020-07-10 13:24:18,"14,71,99,93,126","27,46,8,7,90",False
5506509807,2020-07-10 13:24:00,"23,86,71,109,100","14,96,8,83,47",True
5506509504,2020-07-10 13:23:30,"126,63,8,7,74","109,128,35,13,96",False
5506509219,2020-07-10 13:23:14,"44,9,60,31,106","100,67,15,39,16",False
5506508900,2020-07-10 13:22:54,"41,37,51,52,56","21,87,49,1,47",False
5506508717,2020-07-10 13:22:39,"93,129,37,126,35","10,67,13,31,96",False
5506508711,2020-07-10 13:22:29,"46,54,16,26,27","34,108,93,64,23",True
5506507609,2020-07-10 13:21:05,"45,106,20,30,93","19,60,126,39,72",True
5506507008,2020-07-10 13:20:14,"92,54,111,108,84","58,8,14,93,105",True
5506506705,2020-07-10 13:19:54,"62,94,84,9,70","3,68,10,46,38",True
5506506403,2020-07-10 13:19:29,"26,72,8,42,27","14,40,119,49,12",True
5506506401,2020-07-10 13:19:24,"60,39,30,67,35","64,38,70,21,14",True
5506506302,2020-07-10 13:19:18,"114,39,92,111,19","70,3,28,8,13",True
5506506112,2020-07-10 13:19:04,"2,13,107,9,70","19,39,83,93,76",False
5506505611,2020-07-10 13:18:24,"44,14,98,11,86","31,67,47,53,26",True
5506503602,2020-07-10 13:15:14,"40,84,93,114,100","20,41,27,104,52",False
5506503509,2020-07-10 13:15:29,"70,119,74,101,129","91,27,17,67,102",False
5506503501,2020-07-10 13:14:53,"39,63,126,99,3","56,66,86,49,59",True
5506503419,2020-07-10 13:15:19,"6,40,88,74,7","101,87,99,17,80",True
5506503403,2020-07-10 13:15:14,"9,29,126,84,1","67,49,39,31,100",False
5506503014,2020-07-10 13:14:43,"8,61,84,3,28","29,26,65,10,21",True
5506502815,2020-07-10 13:14:28,"63,44,35,69,42","41,45,68,7,76",False
5506502415,2020-07-10 13:13:58,"33,74,107,108,41","8,7,22,70,65",True
5506502304,2020-07-10 13:13:49,"42,62,126,21,3","119,109,64,2,11",False
5506502205,2020-07-10 13:13:33,"70,104,76,26,9","84,10,19,53,7",False
5506502107,2020-07-10 13:13:33,"45,84,48,2,27","106,62,12,22,29",True
5506501808,2020-07-10 13:12:43,"42,97,36,34,90","84,17,48,2,70",False
5506501519,2020-07-10 13:12:43,"1,84,59,91,120","98,31,8,22,25",True
5506500910,2020-07-10 13:11:38,"14,104,95,34,79","29,11,54,105,19",True
5506500719,2020-07-10 13:11:33,"108,14,106,30,1","2,65,93,85,39",False
5506500716,2020-07-10 13:11:33,"129,30,10,70,45","34,22,9,3,8",False
5506500713,2020-07-10 13:11:28,"120,1,106,14,119","17,9,44,16,20",True
